Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,327,12,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new DelegateResult(                  () =>                  {                      this.General.ExportData(saveFile.Data);                      this.Customization.ExportData(saveFile.Data);                      this.Squad.ExportData(saveFile.Data);                      this.Plot.ExportData(saveFile.Data);                        if (filterIndex <= 1)                      {                          using (var output = File.Create(fileName))                          {                              saveFile.Serialize(output);                          }                      }                      else if (filterIndex == 2)                      {                          using (var output = File.Create(fileName))                          using (var textWriter = new StreamWriter(output))                          using (var writer = new JsonTextWriter(textWriter))                          {                              writer.Formatting = Formatting.Indented;                              writer.IndentChar = ' ';                              writer.Indentation = 2;                              var serializer = new JsonSerializer();                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              serializer.Serialize(writer, saveFile);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                  }).Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,T:System.Windows.MessageBoxImage,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,247,12,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new DelegateResult(                  () =>                  {                      if (filterIndex <= 1)                      {                          using (var input = File.OpenRead(fileName))                          {                              saveFile = SaveFormats.SaveFile.Read(input);                          }                      }                      else if (filterIndex == 2)                      {                          using (var input = File.OpenRead(fileName))                          using (var textReader = new StreamReader(input))                          using (var reader = new JsonTextReader(textReader))                          {                              var serializer = new JsonSerializer();                              serializer.MissingMemberHandling = MissingMemberHandling.Error;                              serializer.TypeNameHandling = TypeNameHandling.Auto;                              saveFile = serializer.Deserialize<SaveFormats.SaveFile>(reader);                          }                      }                      else                      {                          throw new NotSupportedException(""unsupported save type"");                      }                        try                      {                          this.General.ImportData(saveFile.Data);                          this.Customization.ImportData(saveFile.Data);                          this.Squad.ImportData(saveFile.Data);                          this.Plot.ImportData(saveFile.Data);                          this.SaveFile = saveFile;                          this.MaybeSwitchToGeneral();                      }                      catch (Exception)                      {                          this.SaveFile = null;                          throw;                      }                  })                  .Rescue<DllNotFoundException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveFormatException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue<SaveFormats.SaveCorruptionException>(                      x => new MyMessageBox(""Failed to load save: "" + x.Message, ""Error"")                               .WithIcon(MessageBoxImage.Error))                  .Rescue(                      x => new MyMessageBox(""An exception was thrown "" +                                            ""(press Ctrl+C to copy):\n\n"" + x.ToString(),                                            ""Error"")                               .WithIcon(MessageBoxImage.Error));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,241,16,T:System.Windows.MessageBoxResult,,,,,if (result == MessageBoxResult.No)                  {                      yield break;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,241,16,T:System.Windows.MessageBoxResult,,,,,if (result == MessageBoxResult.No)                  {                      yield break;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,241,16,F:System.Windows.MessageBoxResult.No,,,,,if (result == MessageBoxResult.No)                  {                      yield break;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,232,16,T:System.Windows.MessageBoxImage,,,,,"yield return                      new MyMessageBox(                          ""There is no guarantee an import from a raw save file will work correctly.\n"" +                          ""Are you sure you want to proceed?"",                          ""Warning"")                          .WithButton(MessageBoxButton.YesNo)                          .WithDefaultResult(MessageBoxResult.Yes)                          .WithResultDo(r => result = r)                          .WithIcon(MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,232,16,T:System.Windows.MessageBoxImage,,,,,"yield return                      new MyMessageBox(                          ""There is no guarantee an import from a raw save file will work correctly.\n"" +                          ""Are you sure you want to proceed?"",                          ""Warning"")                          .WithButton(MessageBoxButton.YesNo)                          .WithDefaultResult(MessageBoxResult.Yes)                          .WithResultDo(r => result = r)                          .WithIcon(MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,232,16,F:System.Windows.MessageBoxImage.Warning,,,,,"yield return                      new MyMessageBox(                          ""There is no guarantee an import from a raw save file will work correctly.\n"" +                          ""Are you sure you want to proceed?"",                          ""Warning"")                          .WithButton(MessageBoxButton.YesNo)                          .WithDefaultResult(MessageBoxResult.Yes)                          .WithResultDo(r => result = r)                          .WithIcon(MessageBoxImage.Warning);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\ShellViewModel.cs,232,16,T:System.Windows.MessageBoxResult,,,,,"yield return                      new MyMessageBox(                          ""There is no guarantee an import from a raw save file will work correctly.\n"" +                          ""Are you sure you want to proceed?"",                          ""Warning"")                          .WithButton(MessageBoxButton.YesNo)                          .WithDefaultResult(MessageBoxResult.Yes)                          .WithResultDo(r => result = r)                          .WithIcon(MessageBoxImage.Warning);"
